action_id,constituent_id,action_number,category,action_date,summary,fundraiser_id,days_since
2189,261,4,Phone Call,2023-03-08,Called to share impact story,4,1171
2190,261,5,Email,2022-09-06,Proposal follow-up email,4,1354
2191,262,1,Site Visit,2026-03-22,Campus tour with family,4,61
2192,262,2,Meeting,2025-07-06,Discovery meeting,4,320
2193,262,3,Event Attendance,2025-06-14,Athletic event in donor suite,4,342
2194,262,4,Phone Call,2024-08-14,Confirmed meeting time,4,646
2195,262,5,Event Attendance,2024-05-31,President's dinner,4,721
2196,262,6,Site Visit,2023-11-09,Athletic facility tour,4,925
2197,262,7,Meeting,2023-10-07,Lunch at faculty club,4,958
2198,262,8,Site Visit,2023-03-22,Lab walkthrough with faculty,4,1157
2199,262,9,Phone Call,2023-02-09,Solicitation follow-up,4,1198
2200,262,10,Event Attendance,2022-11-20,Regional club event,4,1279
2201,262,11,Phone Call,2022-11-19,Discussed pledge payment,4,1280
2202,262,12,Proposal Submitted,2022-08-09,Submitted $1M capital campaign proposal,4,1382
2203,263,1,Email,2025-03-02,Sent thank-you note,4,446
2204,263,2,Email,2024-05-31,Event invitation,4,721
2205,263,3,Proposal Submitted,2024-02-05,Submitted pledge renewal proposal,4,837
2206,263,4,Proposal Submitted,2024-01-16,Delivered naming opportunity packet,4,857
2207,263,5,Proposal Submitted,2023-01-10,Delivered $100K endowment proposal,4,1228
2208,264,1,Meeting,2025-07-04,Follow-up meeting re: proposal,4,322
2209,264,2,Email,2025-05-23,Forwarded dean's letter,4,364
2210,264,3,Proposal Submitted,2025-02-14,Presented $500K naming proposal,4,462
2211,264,4,Proposal Submitted,2024-10-12,Submitted $250K scholarship proposal,4,587
2212,264,5,Site Visit,2024-10-08,Athletic facility tour,4,591
2213,264,6,Proposal Submitted,2024-03-09,Submitted $1M capital campaign proposal,4,804
2214,264,7,Site Visit,2024-02-22,Campus tour with family,4,820
2215,264,8,Phone Call,2024-02-14,Check-in call,4,828
2216,264,9,Event Attendance,2023-11-13,Alumni leadership weekend,4,921
2217,264,10,Phone Call,2023-10-14,Brief check-in,4,951
2218,264,11,Event Attendance,2023-08-12,Campaign kickoff event,4,1014
2219,264,12,Meeting,2023-05-27,Met spouse for first time,4,1091
2220,264,13,Event Attendance,2023-05-21,Commencement ceremony,4,1097
2221,265,1,Event Attendance,2024-07-25,Alumni leadership weekend,4,666
2222,266,1,Proposal Submitted,2023-09-28,Submitted $250K scholarship proposal,4,967
2223,266,2,Email,2023-03-13,Sent impact report,4,1166
2224,266,3,Proposal Submitted,2022-11-17,Presented $50K annual fund proposal,4,1282
2225,267,1,Phone Call,2024-03-15,Discussed pledge payment,4,798
2226,267,2,Site Visit,2023-07-09,Met scholarship recipient,4,1048
2227,267,3,Proposal Submitted,2023-04-17,Delivered naming opportunity packet,4,1131
2228,268,1,Meeting,2026-01-09,Met at alumni event,4,133
2229,268,2,Event Attendance,2025-08-23,Athletic event in donor suite,4,272
2230,268,3,Site Visit,2025-05-28,Lab walkthrough with faculty,4,359
2231,268,4,Proposal Submitted,2025-04-07,Presented $50K annual fund proposal,4,410
2232,268,5,Site Visit,2024-09-28,Lab walkthrough with faculty,4,601
2233,268,6,Phone Call,2024-07-30,Touched base on family news,4,661
2234,268,7,Event Attendance,2023-09-27,Homecoming reception,4,968
2235,268,8,Event Attendance,2022-05-23,Advisory board meeting,4,1460
2236,269,1,Proposal Submitted,2026-05-07,Submitted pledge renewal proposal,4,15
2237,269,2,Site Visit,2026-03-16,Visited endowed professorship,4,67
2238,269,3,Event Attendance,2025-12-29,Athletic event in donor suite,4,144
2239,269,4,Site Visit,2025-01-05,Toured new building,4,502
2240,269,5,Site Visit,2023-10-18,Met scholarship recipient,4,947
2241,270,1,Site Visit,2026-04-03,Visited endowed professorship,4,49
2242,270,2,Proposal Submitted,2025-09-16,Submitted $250K scholarship proposal,4,248
2243,270,3,Email,2023-12-05,Updated on campaign progress,4,899
2244,270,4,Proposal Submitted,2023-05-24,Delivered naming opportunity packet,4,1094
2245,270,5,Meeting,2022-12-25,Stewardship dinner,4,1244
2246,270,6,Site Visit,2022-10-04,Arts center opening,4,1326
2247,271,1,Proposal Submitted,2025-10-21,Delivered $100K endowment proposal,4,213
2248,271,2,Phone Call,2025-10-05,Left voicemail,4,229
2249,271,3,Site Visit,2025-09-09,Lab walkthrough with faculty,4,255
2250,271,4,Email,2025-07-27,Event invitation,4,299
2251,271,5,Email,2025-06-09,Event invitation,4,347
2252,271,6,Site Visit,2024-11-30,Arts center opening,4,538
2253,271,7,Site Visit,2024-05-01,Visited endowed professorship,4,751
2254,271,8,Phone Call,2024-01-27,Call re: event invitation,4,846
2255,271,9,Email,2023-12-26,Proposal follow-up email,4,878
2256,271,10,Proposal Submitted,2023-12-02,Submitted $1M capital campaign proposal,4,902
2257,271,11,Email,2023-02-19,Forwarded dean's letter,4,1188
2258,271,12,Proposal Submitted,2022-11-10,Delivered $100K endowment proposal,4,1289
2259,271,13,Event Attendance,2022-09-29,Regional club event,4,1331
2260,272,1,Proposal Submitted,2026-03-29,Presented $500K naming proposal,4,54
2261,272,2,Event Attendance,2026-03-09,Regional club event,4,74
2262,272,3,Site Visit,2025-08-08,Arts center opening,4,287
2263,272,4,Site Visit,2025-07-22,Arts center opening,4,304
2264,272,5,Email,2025-02-23,Holiday greeting,4,453
2265,272,6,Proposal Submitted,2024-10-08,Delivered naming opportunity packet,4,591
2266,272,7,Proposal Submitted,2024-10-02,Presented $500K naming proposal,4,597
2267,272,8,Phone Call,2024-08-31,Brief check-in,4,629
2268,272,9,Email,2024-05-09,Updated on campaign progress,4,743
2269,272,10,Email,2024-04-22,Shared news article of interest,4,760
2270,272,11,Meeting,2023-06-18,Met at alumni event,4,1069
2271,272,12,Event Attendance,2023-03-24,Regional club event,4,1155
2272,273,1,Email,2026-04-27,Holiday greeting,4,25
2273,273,2,Event Attendance,2025-06-07,Campaign kickoff event,4,349
2274,273,3,Email,2024-12-06,Sent birthday greeting,4,532
2275,273,4,Email,2024-05-06,Updated on campaign progress,4,746
2276,273,5,Site Visit,2024-02-10,Arts center opening,4,832
2277,273,6,Phone Call,2023-09-18,Called to share impact story,4,977
2278,273,7,Site Visit,2023-07-15,Lab walkthrough with faculty,4,1042
2279,273,8,Site Visit,2023-06-28,Campus tour with family,4,1059
2280,273,9,Meeting,2023-02-10,Campus visit scheduled,4,1197
2281,273,10,Meeting,2022-12-02,Stewardship dinner,4,1267
2282,274,1,Phone Call,2025-03-25,Call re: event invitation,4,423
2283,274,2,Event Attendance,2025-02-16,Homecoming reception,4,460
2284,274,3,Proposal Submitted,2024-08-26,Presented $500K naming proposal,4,634
2285,275,1,Meeting,2023-10-24,Year-end thank-you lunch,4,941
2286,275,2,Event Attendance,2023-08-04,Alumni leadership weekend,4,1022
2287,275,3,Proposal Submitted,2023-03-12,Presented $500K naming proposal,4,1167
2288,275,4,Email,2022-10-22,Sent impact report,4,1308
2289,276,1,Phone Call,2026-01-27,Left voicemail,4,115
2290,276,2,Email,2026-01-04,Holiday greeting,4,138
2291,276,3,Proposal Submitted,2025-12-10,Submitted pledge renewal proposal,4,163
2292,276,4,Phone Call,2025-10-31,Left voicemail,4,203
2293,276,5,Proposal Submitted,2024-11-12,Submitted pledge renewal proposal,4,556
2294,276,6,Site Visit,2024-07-16,Lab walkthrough with faculty,4,675
2295,276,7,Meeting,2023-11-19,Met spouse for first time,4,915
2296,276,8,Email,2023-07-17,Sent birthday greeting,4,1040
2297,276,9,Email,2023-06-16,Event invitation,4,1071
2298,276,10,Proposal Submitted,2023-05-22,Presented $500K naming proposal,4,1096
2299,276,11,Proposal Submitted,2023-05-16,Delivered naming opportunity packet,4,1102
2300,276,12,Meeting,2023-04-14,Office visit,4,1134
2301,276,13,Event Attendance,2023-03-18,Regional club event,4,1161
2302,276,14,Meeting,2022-11-16,Met at alumni event,4,1283
2303,277,1,Site Visit,2025-01-07,Campus tour with family,4,500
2304,277,2,Meeting,2023-02-16,Follow-up meeting re: proposal,4,1191
2305,277,3,Meeting,2023-02-07,Stewardship dinner,4,1200
2306,278,1,Meeting,2025-09-25,Initial in-person meeting,4,239
2307,278,2,Phone Call,2025-04-14,Solicitation follow-up,4,403
2308,278,3,Event Attendance,2023-11-28,Alumni leadership weekend,4,906
2309,278,4,Event Attendance,2023-09-15,Athletic event in donor suite,4,980
2310,279,1,Event Attendance,2026-05-02,Commencement ceremony,4,20
2311,279,2,Meeting,2023-03-13,Year-end thank-you lunch,4,1166
2312,280,1,Email,2026-05-20,Sent birthday greeting,4,2
2313,280,2,Phone Call,2025-05-25,Introduced new initiative,4,362
2314,280,3,Email,2025-04-18,Sent birthday greeting,4,399
2315,280,4,Event Attendance,2024-12-22,Regional club event,4,516
2316,280,5,Proposal Submitted,2024-11-13,Submitted $1M capital campaign proposal,4,555
2317,280,6,Meeting,2024-10-17,Office visit,4,582
2318,280,7,Site Visit,2024-09-15,Toured new building,4,614
2319,280,8,Email,2024-07-17,Sent birthday greeting,4,674
2320,280,9,Site Visit,2024-02-08,Campus tour with family,4,834
2321,280,10,Phone Call,2023-11-27,Discussed pledge payment,4,907
2322,280,11,Meeting,2023-10-30,Discussed naming opportunity,4,935
2323,280,12,Proposal Submitted,2023-09-05,Delivered $100K endowment proposal,4,990
2324,280,13,Meeting,2023-08-17,Initial in-person meeting,4,1009
2325,280,14,Email,2023-07-18,Sent birthday greeting,4,1039
2326,280,15,Phone Call,2023-07-03,Left voicemail,4,1054
2327,280,16,Meeting,2023-01-31,Met at alumni event,4,1207
2328,280,17,Phone Call,2023-01-06,Call re: event invitation,4,1232
2329,280,18,Event Attendance,2022-12-10,Regional club event,4,1259
2330,280,19,Email,2022-11-06,Sent birthday greeting,4,1293
2331,280,20,Site Visit,2022-10-29,Toured new building,4,1301
2332,280,21,Proposal Submitted,2022-10-13,Delivered $100K endowment proposal,4,1317
2333,280,22,Event Attendance,2022-10-08,Alumni leadership weekend,4,1322
2334,281,1,Proposal Submitted,2025-07-09,Presented $50K annual fund proposal,4,317
2335,281,2,Site Visit,2025-07-05,Visited endowed professorship,4,321
2336,281,3,Proposal Submitted,2025-07-04,Delivered $100K endowment proposal,4,322
2337,281,4,Phone Call,2025-07-02,Call re: event invitation,4,324
2338,281,5,Site Visit,2025-06-04,Visited endowed professorship,4,352
2339,281,6,Email,2025-04-23,Sent thank-you note,4,394
2340,281,7,Phone Call,2024-07-27,Call re: event invitation,4,664
2341,281,8,Email,2024-07-24,Sent thank-you note,4,667
2342,281,9,Proposal Submitted,2024-03-01,Delivered $100K endowment proposal,4,812
2343,281,10,Site Visit,2023-09-24,Met scholarship recipient,4,971
2344,281,11,Site Visit,2023-06-29,Athletic facility tour,4,1058
2345,281,12,Site Visit,2022-12-19,Visited endowed professorship,4,1250
2346,281,13,Site Visit,2022-09-03,Toured new building,4,1357
2347,281,14,Site Visit,2022-08-14,Toured new building,4,1377
2348,282,1,Email,2026-04-12,Sent thank-you note,4,40
2349,282,2,Meeting,2025-08-08,Stewardship dinner,4,287
2350,282,3,Site Visit,2025-04-02,Visited endowed professorship,4,415
2351,282,4,Site Visit,2025-03-20,Met scholarship recipient,4,428
2352,282,5,Event Attendance,2024-12-13,Campaign kickoff event,4,525
2353,282,6,Proposal Submitted,2024-11-06,Presented $500K naming proposal,4,562
2354,282,7,Phone Call,2024-05-27,Brief check-in,4,725
2355,282,8,Event Attendance,2023-10-29,Athletic event in donor suite,4,936
2356,282,9,Email,2022-10-07,Event invitation,4,1323
2357,282,10,Meeting,2022-09-04,Met at alumni event,4,1356
2358,282,11,Phone Call,2022-06-09,Introduced new initiative,4,1443
2359,283,1,Email,2026-02-16,Sent birthday greeting,4,95
2360,283,2,Email,2026-01-27,Forwarded dean's letter,4,115
2361,283,3,Email,2026-01-20,Event invitation,4,122
2362,283,4,Site Visit,2025-10-26,Lab walkthrough with faculty,4,208
2363,283,5,Proposal Submitted,2024-12-26,Submitted $250K scholarship proposal,4,512
2364,283,6,Email,2024-10-25,Updated on campaign progress,4,574
2365,283,7,Phone Call,2024-06-19,Discussed pledge payment,4,702
2366,283,8,Event Attendance,2024-04-13,Regional club event,4,769
2367,283,9,Event Attendance,2024-03-14,Alumni leadership weekend,4,799
2368,283,10,Event Attendance,2023-10-02,Homecoming reception,4,963
2369,283,11,Site Visit,2023-09-12,Lab walkthrough with faculty,4,983
2370,283,12,Email,2023-08-28,Annual fund solicitation,4,998
2371,283,13,Event Attendance,2023-02-06,Regional club event,4,1201
2372,283,14,Event Attendance,2023-01-23,Campaign kickoff event,4,1215
2373,283,15,Email,2022-12-26,Sent impact report,4,1243
2374,283,16,Phone Call,2022-10-20,Solicitation follow-up,4,1310
2375,283,17,Proposal Submitted,2022-09-09,Submitted pledge renewal proposal,4,1351
2376,283,18,Proposal Submitted,2022-07-13,Delivered $100K endowment proposal,4,1409
2377,283,19,Email,2022-06-05,Forwarded dean's letter,4,1447
2378,284,1,Phone Call,2025-05-09,Touched base on family news,4,378
2379,284,2,Email,2024-08-02,Sent thank-you note,4,658
2380,284,3,Phone Call,2023-10-05,Call re: event invitation,4,960
2381,285,1,Phone Call,2026-04-04,Solicitation follow-up,4,48
2382,285,2,Proposal Submitted,2023-01-01,Submitted $1M capital campaign proposal,4,1237
2383,286,1,Event Attendance,2026-04-18,Advisory board meeting,4,34
2384,286,2,Event Attendance,2026-03-17,Athletic event in donor suite,4,66
2385,286,3,Email,2026-02-12,Annual fund solicitation,4,99
2386,286,4,Email,2026-01-18,Event invitation,4,124
2387,286,5,Proposal Submitted,2024-04-17,Submitted $250K scholarship proposal,4,765
2388,286,6,Event Attendance,2024-03-01,Homecoming reception,4,812
2389,286,7,Event Attendance,2023-12-08,Homecoming reception,4,896
2390,286,8,Event Attendance,2023-08-29,President's dinner,4,997
2391,286,9,Event Attendance,2023-07-07,Homecoming reception,4,1050
2392,286,10,Event Attendance,2023-06-04,Athletic event in donor suite,4,1083
2393,286,11,Event Attendance,2023-03-20,Alumni leadership weekend,4,1159
2394,287,1,Event Attendance,2026-04-08,Regional club event,4,44
2395,287,2,Meeting,2025-12-23,Met spouse for first time,4,150
2396,287,3,Site Visit,2025-12-23,Toured new building,4,150
2397,287,4,Meeting,2025-07-14,Met at alumni event,4,312
2398,287,5,Email,2025-05-14,Updated on campaign progress,4,373
2399,287,6,Phone Call,2024-10-31,Call re: event invitation,4,568
2400,287,7,Phone Call,2024-07-14,Brief check-in,4,677
2401,287,8,Proposal Submitted,2024-06-25,Delivered naming opportunity packet,4,696
2402,287,9,Email,2024-02-19,Sent birthday greeting,4,823
2403,287,10,Site Visit,2023-12-21,Arts center opening,4,883
2404,287,11,Proposal Submitted,2023-12-18,Presented $500K naming proposal,4,886
2405,287,12,Event Attendance,2023-11-09,Advisory board meeting,4,925
2406,287,13,Proposal Submitted,2023-11-04,Delivered naming opportunity packet,4,930
2407,287,14,Event Attendance,2023-10-11,President's dinner,4,954
2408,287,15,Phone Call,2023-06-06,Discussed pledge payment,4,1081
2409,287,16,Phone Call,2023-02-28,Call re: event invitation,4,1179
2410,287,17,Phone Call,2022-10-03,Solicitation follow-up,4,1327
2411,287,18,Meeting,2022-09-27,Follow-up meeting re: proposal,4,1333
2412,287,19,Event Attendance,2022-07-21,Attended gala,4,1401
2413,287,20,Phone Call,2022-07-03,Called to share impact story,4,1419
2414,288,1,Email,2025-12-31,Shared news article of interest,4,142
2415,288,2,Phone Call,2025-06-21,Introduced new initiative,4,335
2416,288,3,Meeting,2025-04-03,Office visit,4,414
2417,288,4,Site Visit,2025-03-20,Toured new building,4,428
2418,288,5,Site Visit,2025-02-04,Toured new building,4,472
2419,288,6,Site Visit,2024-09-08,Visited endowed professorship,4,621
2420,288,7,Proposal Submitted,2024-08-14,Delivered naming opportunity packet,4,646
2421,288,8,Proposal Submitted,2024-07-20,Presented $500K naming proposal,4,671
2422,288,9,Site Visit,2024-01-04,Toured new building,4,869
2423,288,10,Site Visit,2022-09-12,Campus tour with family,4,1348
2424,289,1,Phone Call,2025-11-12,Left voicemail,4,191
2425,289,2,Meeting,2025-09-14,Initial in-person meeting,4,250
2426,289,3,Proposal Submitted,2025-09-08,Presented $50K annual fund proposal,4,256
2427,289,4,Email,2025-05-28,Sent thank-you note,4,359
2428,289,5,Site Visit,2025-04-10,Lab walkthrough with faculty,4,407
2429,289,6,Phone Call,2025-03-26,Solicitation follow-up,4,422
2430,289,7,Event Attendance,2024-04-02,Advisory board meeting,4,780
2431,289,8,Site Visit,2023-07-19,Met scholarship recipient,4,1038
2432,289,9,Event Attendance,2023-06-29,Homecoming reception,4,1058
2433,289,10,Site Visit,2023-02-22,Toured new building,4,1185
2434,289,11,Meeting,2023-01-29,Discussed naming opportunity,4,1209
2435,290,1,Email,2026-04-19,Sent impact report,4,33
2436,290,2,Phone Call,2026-01-08,Left voicemail,4,134
2437,290,3,Phone Call,2025-11-30,Brief check-in,4,173
2438,290,4,Meeting,2025-10-29,Office visit,4,205
2439,290,5,Event Attendance,2025-02-06,President's dinner,4,470
2440,290,6,Phone Call,2024-11-05,Touched base on family news,4,563
2441,290,7,Meeting,2024-09-13,Coffee meeting downtown,4,616
2442,290,8,Event Attendance,2024-08-25,Alumni leadership weekend,4,635
2443,290,9,Proposal Submitted,2024-05-25,Submitted pledge renewal proposal,4,727
2444,290,10,Email,2024-05-13,Sent thank-you note,4,739
2445,290,11,Event Attendance,2024-03-14,Commencement ceremony,4,799
2446,290,12,Phone Call,2024-02-22,Confirmed meeting time,4,820
2447,290,13,Phone Call,2024-01-12,Discussed pledge payment,4,861
2448,290,14,Event Attendance,2023-12-14,President's dinner,4,890
2449,290,15,Proposal Submitted,2023-09-29,Delivered naming opportunity packet,4,966
2450,290,16,Proposal Submitted,2022-10-11,Presented $500K naming proposal,4,1319
2451,290,17,Email,2022-10-04,Event invitation,4,1326
2452,290,18,Phone Call,2022-09-27,Check-in call,4,1333
2453,290,19,Site Visit,2022-09-24,Lab walkthrough with faculty,4,1336
